,Q1_ORTHODOX_SCREENER,Q2_MODERN_YESHIVISH_HAREDI,Q3_MODERN_LEFT_RIGHT,Q4_AGE,Q5_GENDER,Q6_MARITAL_Status,Q7_AGE_DIVORCED,Q8_BROKEN_ENGAGEMENT,Q9_Ashkenazi,Q9_Sephardi,Q9_Mizrahi,Q9_FSUEmigre,Q9_JewColor,Q9_LatinAmerican,Q9_LGBTQ,Q9_Disability,Q9_Convert,Q9_BaalTeshuvah,Q9_OtherOrthodox,Q9_OtherOrth_text,Q10_FREQUENCY_SHABBAT_SHUL,Q11_PANDEMIC_SHUl_COMPARE,Q12_PRIMARY_SHUL,Q13_Welcome,Q13_ShulCares,Q13_ShulPrograms,Q13_GoodRelationship,Q14_LOCAL_SHUL,Q14_SHUL_ELSEWHERE,Q14_LOCAL_ORTH_ORGS,Q14_LOCAL_NONORTHODOX_ORGS,Q14_SOCIAL_GROUPS,Q14_NATIONAL_JEWISH_ORGS,Q14_ONLINE_JEWISH,Q14_INDIVIDUALS,Q15_CONNECTED,Q15_FRIENDS,Q16_OBSERVANTJEW,Q16_SHABBAT_STRESS_FREE,Q16_FINANCES_COMFORTABLE,Q16_HAPPYFAMILY,Q16_HAPPY_SOCIALLY,Q17_MARRIAGE_GOAL,Q17_EDUCATION,Q17_CAREER,Q17_RELIG_GROWTH,Q17_PERSONAL_GROWTH,Q17_INDEPENDENCE,Q17_FINANCIAL_SUCCESS,Q17_HEALTH,Q17_CALMNESS,Q17_HAPPINESS,Q17_HELPING_OTHERS,Q18_DATING_AMOUNT,Q19A_YRS_DATING_SINGLE,Q19B_YRS_DATE_DIVORCED_SEP,Q19C_YRS_DATE_WIDOWED,Q20_FUTURE_DATING,Q21_COMMUNITY_EVENTS,Q21_SOCIAL_GATHERING,Q21_BLIND_DATES,Q21_TAKE_INITIATIVE,Q21_SHADCHANIN,Q21_ONLINE_JEWISH,Q21_JEWISH_MEDIA,Q21_ONLINE_NONJEWISH,Q21_ONLINE_NONJEW_MEDIA,Q22_RECO_MATCHMAKER,Q23_JEW_EVENTS,Q23_GATHERINGS,Q23_BLIND_DATES,Q23_TAKE_INITIATIVE,Q23_SHADCHANIM,Q23_ONLINE_JEWISH,Q23_JEWISH_MEDIA,Q23_ONLINE_NON_JEWISH,Q23_NON_JEW_MEDIA,Q23_ANY_OTHER,Q23_OTHER_TEXT,Q24_AMOUNT_INVESTIGATION,Q25_PARENT_INVOLVED,Q26_SOURCE_RECOM,vaQ26_APPEARANCE,Q26_INTELLIGENCE,Q26_FINANCES,Q26_SECULAR_EDUCATION,Q26_PROFESSION,Q26_FAMILY_BACKGROUND,Q26_WHERE_LIVES,Q26_AGE,Q26_JEWISH_KNOWLEDGE,Q26_RELIGIOUSITY,Q26_HASHKAFA_WORLDVIEW,Q26_ZIONISM_ALIYAH,Q26_FAMILY_PLANS,Q26_HOBBIES_ACTIVITIES,Q26_FEELING_LOVE,Q26_GENOROSITY,Q26_AMBITION,Q26_CALMNESS,Q26_COMPASSION,Q26_HONESTY,Q26_FLEXIBILITY,Q26_RESPECTS_OTHERS,Q26_ACCEPTS_ME_AS_AM,Q26_PARENTS_APPROVE,Q26_HUMBLE,Q26_NOT_BOSSY,Q27_RATING_DATING,Q31_EDUCATION,Q32_JEWISH_COLLEGE,Q33_INCOME,Q34_WHERE_LIVE,MARRIED_SINGLE,ID_CASE_NUMBER
314,10001,10004,,10013,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10050,10051,10049,1,1,1,0,0,0,0,1,10069,10070,10073,10077,10074,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10158,10159,,10169,1,315
315,10001,10003,10008,10015,10019,10022,,,0,1,0,0,1,0,0,0,1,0,0,,10042,10043,10048,,,,,0,1,1,0,1,0,1,0,10068,10069,10073,10075,10074,10074,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10157,10161,,10169,1,316
316,10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317
317,10001,10003,10007,10015,10019,10022,,,0,1,0,0,0,0,0,0,0,0,0,,10039,10043,10047,10049,10050,10050,10049,1,0,0,0,0,0,0,0,10069,10070,10073,10074,10075,10073,10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,318
318,10001,10003,10006,10017,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,0,1,0,0,1,0,1,10068,10068,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10158,10160,,10169,1,319
319,10001,10003,10006,10018,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,0,0,0,0,0,1,1,10069,10070,10074,10076,10074,10074,10076,0,0,0,1,0,0,0,1,0,1,1,10081,,,,10088,10094,10094,10095,10093,10094,10094,10094,10093,10095,10485,0,1,0,1,0,1,0,0,0,0,,10476,,10229,10143,10140,10140,10139,10228,10143,10140,10140,10140,10140,10143,10143,,10391,10390,,10392,10391,10390,10390,10391,10390,10391,,10392,10391,1,10158,10160,10168,10169,2,320
320,10001,10003,10006,10010,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10048,,,,,0,0,1,1,1,1,1,1,10068,10068,10073,10073,10073,10073,10073,0,1,1,0,1,0,0,1,0,1,0,10081,0,,,10088,10095,10095,10095,10095,10095,10095,10094,10095,10095,,1,0,0,1,0,1,0,0,0,0,,,10189,10228,10228,10140,10143,10140,10143,10229,10228,10140,10139,10139,10139,10143,10140,10392,10391,10391,10393,10392,10390,10391,10391,10390,10390,10392,10392,10391,5,10156,10160,10162,10169,2,321
321,10001,10003,10008,10016,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,1,child of holocaust survivors,10039,10045,10047,10051,10051,10053,10050,1,0,0,0,1,0,0,1,10070,10070,10073,10073,10073,10075,10076,1,0,0,0,1,0,0,0,1,1,1,10081,35,,,10089,10092,10092,10092,10093,10093,10092,10093,10094,10094,10484,,,,,,,,,,,,10474,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10157,10160,10164,10169,2,322
322,10001,10003,10006,10013,10019,10022,,,1,0,0,0,0,0,0,0,1,1,0,,10039,10045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,323
323,10001,10003,10008,10013,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10040,10043,10048,,,,,0,0,1,0,0,0,1,1,10069,10068,10073,10074,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10158,10160,,10169,1,324
324,10001,10005,,10012,10019,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10051,10050,10051,1,0,1,0,1,0,1,1,10069,10068,10073,10073,10075,10075,10074,1,0,0,1,1,1,1,0,0,0,0,10080,4,,,10089,10095,10095,10095,10095,10092,10093,10095,10095,10095,10484,0,1,0,0,1,1,0,0,0,0,,10474,10189,10143,10140,10139,10228,10229,10229,10228,10143,10140,10140,10139,10139,10229,10139,10393,10393,10391,10392,10391,10391,10391,10391,10390,10390,10394,10392,10390,5,10156,10161,10162,10169,2,325
325,10001,10003,10006,10015,10020,10022,,,0,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10050,10052,10053,1,1,1,1,1,1,1,1,10069,10068,10073,10077,10073,10074,10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10158,10160,,10169,1,326
326,10001,10003,10006,10017,10019,10025,55,10185,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,0,1,1,1,1,0,1,10071,10069,10074,10074,10074,10076,10076,0,0,0,0,0,0,1,1,1,1,0,10078,,11,,10090,10093,10094,10093,10094,10094,10092,10095,10093,10095,10484,1,1,0,1,0,0,0,0,0,0,,10475,10189,10143,10140,10140,10143,,10143,10143,10140,10143,10140,10143,10140,10143,10228,10391,10390,10391,10392,10391,10391,10390,10390,10391,10390,10393,10390,10392,4,10158,10160,10166,10169,2,327
327,10001,10004,,10009,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,1,0,1,0,0,0,0,1,10068,10068,10073,10073,10075,10074,10074,1,0,0,1,1,0,0,0,1,1,0,10081,2,,,10088,10095,10095,10095,10095,10093,10095,10095,10095,10095,10484,0,0,0,0,1,0,0,0,0,0,,10475,10188,10229,10228,10140,10229,10229,10229,10140,10229,10228,10140,10139,10139,10229,10140,10393,10391,10391,10392,10391,10391,10390,10391,10391,10391,10391,10391,,7,10155,,10162,10169,2,328
328,10001,10004,,10009,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,1,1,1,0,0,1,0,1,10068,10068,10073,10073,10073,10073,10073,1,0,0,1,1,0,0,1,0,1,0,10080,1,,,10088,10095,10095,10095,10095,10093,10095,10095,10095,10095,10484,0,0,0,0,1,0,0,0,0,1,Faith,10475,10188,10139,10140,10140,10228,10229,10140,10139,10229,10228,10139,10139,10139,10229,10140,10391,10390,10392,10391,10391,10390,10390,10390,10390,10390,10391,10390,10390,10,10157,10159,10162,10169,2,329
329,10001,10003,10007,10015,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10048,,,,,0,0,0,0,1,0,1,1,10071,10070,10073,10077,10075,10077,10075,0,0,1,0,0,0,1,1,0,1,0,10081,30,,,10089,10094,10093,10094,10095,10094,10093,10095,10093,10095,10485,,,,,,,,,,,,10476,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10158,10160,10162,10170,2,330
330,10001,10005,,10015,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10041,10043,10047,10049,10049,10050,10049,1,0,1,0,1,1,1,1,10068,10068,10073,10073,10074,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10157,10159,,10169,1,331
331,10001,10003,10006,10015,10019,10022,,,0,1,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10050,10050,10049,1,0,1,1,0,0,0,1,10069,10069,10074,10074,10074,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10158,10160,,10169,1,332
332,10001,10003,10007,10016,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10053,10051,10052,1,1,1,0,0,1,1,1,10069,10068,10073,10074,10075,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10158,10160,,10169,1,333
333,10001,10003,10007,10016,10019,10025,50,10185,1,0,0,0,0,0,0,0,0,0,0,,10041,10043,10047,10052,10052,10053,10049,0,1,1,1,0,1,1,1,10071,10071,10075,10074,10073,10074,10076,0,0,0,0,0,0,0,0,0,1,1,10081,,0,,10089,10095,10095,10095,10095,10095,10095,10093,10095,10095,,,,,,,,,,,,,10474,10204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10158,10160,10165,10169,2,334
334,10001,10003,10006,10018,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,1,0,1,0,1,0,1,10069,10069,10073,10073,10074,10074,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10158,10160,,10169,1,335
335,10001,10003,10007,10011,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10048,,,,,1,1,1,1,1,0,1,1,10068,10068,10073,10074,10074,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,336
336,10001,10003,10006,10012,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10040,10043,10047,10050,10051,10053,10053,1,1,0,1,1,1,0,1,10068,10068,10073,10073,10073,10073,10073,1,1,1,0,1,0,0,0,0,1,0,10081,2,,,10087,10093,10093,10095,10095,10095,10092,10095,10093,10095,,1,1,0,0,0,0,0,0,0,1,Set ups by friends,10475,10190,10229,10140,10140,10228,10228,10229,10229,10229,10228,10143,10139,10140,10229,10229,10392,10390,10391,10392,10392,10390,10390,10391,10390,10390,10390,10392,10394,2,10157,10160,10162,10169,2,337
337,10001,10003,10007,10017,10020,10022,,,1,0,0,0,0,0,0,0,1,0,0,,10042,10044,10048,,,,,1,0,0,0,0,0,1,1,10069,10068,10073,10073,10076,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10158,10160,,10170,1,338
338,10001,10003,10008,10015,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10045,10047,,,,,0,0,0,0,0,0,1,1,10070,10070,10073,10076,10073,10073,10077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,339
339,10001,10003,10007,10018,10020,10026,,10185,1,0,0,0,0,0,0,0,0,0,0,,10040,10043,10047,10050,10051,10052,10049,1,1,1,1,0,0,0,0,10068,10068,10074,10073,10073,10074,10073,0,0,0,0,0,0,0,1,1,1,1,,,,11,10089,10095,10095,10095,10095,10095,10095,10095,10095,10095,,,,,,,,,,,,,10476,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,10161,10168,10169,2,340
340,10001,10003,10008,10013,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10050,10050,10051,1,1,1,1,0,0,0,0,10069,10071,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10158,10160,,10169,1,341
341,10001,10003,10008,10013,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10043,10048,,,,,1,0,1,0,1,0,0,0,10069,10069,10073,10073,10074,10073,10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10158,10160,,10169,1,342
342,10001,10003,10008,10015,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,0,0,0,0,0,0,1,10068,10068,10073,10073,10075,10074,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10157,10159,,10170,1,343
343,10001,10003,10007,10013,10020,10022,,,1,0,0,0,0,0,0,0,0,0,1,Israeli immigrant (from the US),10039,10045,10047,10049,10050,10051,10051,1,0,0,0,0,0,0,1,10068,10068,10073,10074,10075,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10157,10160,,10170,1,344
344,10001,10003,10007,10012,10019,10022,,,1,1,0,0,0,0,1,0,0,0,0,,10039,10043,10047,10049,10049,10051,10049,1,1,1,1,1,1,1,1,10068,10068,10073,10073,10074,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10161,,10171,1,345
345,10001,10005,,10014,10019,10022,,,0,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,0,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,346
346,10001,10003,10007,10014,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,0,1,1,0,0,1,1,10071,10071,10073,10076,10074,10073,10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10158,10160,,10169,1,347
347,10001,10004,,10013,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10051,10052,10052,1,1,1,0,0,0,0,1,10068,10069,10073,10073,10075,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10159,,10169,1,348
348,10001,10004,,10012,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10051,10052,1,1,1,0,0,1,0,1,10068,10069,10073,10074,10077,10074,10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10156,10160,,10169,1,349
349,10001,10003,10007,10013,10019,10023,,10185,0,1,1,0,0,0,1,0,0,0,0,,10039,10045,10047,10050,10050,10051,10050,0,0,1,1,1,1,1,1,10068,10070,10073,10073,10073,10073,10074,0,0,0,1,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10157,10160,10165,10169,2,350
350,10001,10005,,10010,10020,10022,,,1,0,0,0,0,0,0,0,0,0,1,chassidish,10042,10045,10047,,,,,1,0,1,0,0,0,1,1,10068,10069,10073,10074,10076,10073,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10155,,,10169,1,351
351,10001,10003,10007,10016,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10050,10050,10051,1,1,1,0,0,0,1,1,10069,10070,10073,10073,10075,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10156,10159,,10169,1,352
352,10001,10003,10006,10016,10020,10026,,10185,1,1,0,0,0,0,0,0,0,0,0,,10042,10043,10048,,,,,1,1,1,1,1,1,1,1,10069,10069,10073,10073,10077,10076,10074,1,1,0,1,0,0,1,0,0,0,1,10081,,,20,10088,10092,10092,10094,10093,10094,10094,10093,10095,10095,10484,1,0,0,0,0,1,1,0,0,0,,10474,10189,10143,10143,10140,10143,10140,10143,10228,10143,10140,10139,10140,10140,10228,10228,10391,10391,10390,10392,10391,10390,10390,10391,10390,10391,10392,10391,10390,2,10157,10160,10168,10169,2,353
353,10001,10003,10007,10018,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10051,10049,10049,1,0,1,1,0,0,0,1,10068,10069,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,354
354,10001,10004,,10012,10019,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10053,10049,1,1,1,0,0,1,0,1,10068,10071,10073,10073,10073,10073,10077,1,0,0,0,0,0,0,0,0,0,0,10080,5,,,10089,10092,10092,10095,10095,10092,10092,10095,10095,10095,10483,1,0,0,0,0,1,0,0,0,0,,10474,10204,10229,10229,10140,10228,10140,10228,10229,10229,10139,10139,10229,10139,10229,10139,10394,10390,10394,10394,10394,10390,10390,10391,10390,10390,10394,10394,10394,0,10156,10160,10165,10169,2,355
355,10001,10003,10006,10009,10019,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,356
356,10001,10003,10007,10016,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10040,10044,10047,10050,10050,10050,10049,1,1,0,1,0,0,1,1,10069,10070,10073,10076,10076,10074,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10158,10159,,10169,1,357
357,10001,10003,10006,10009,10020,10024,,,1,0,0,0,0,0,0,1,0,0,0,,10041,10043,10047,10050,10051,10052,10052,1,1,1,1,1,1,1,1,10069,10068,10073,10074,10075,10073,10074,,,,,,,,,,,,,,,,,10095,10094,10095,10095,10095,10095,10095,10095,10095,,,,,,,,,,,,,10475,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10155,,10168,10169,2,358
358,10001,10003,10006,10016,10020,10025,40,10185,1,0,0,0,0,0,0,0,0,0,0,,10040,10044,10047,10049,10050,10050,10049,1,0,0,0,0,1,1,1,10069,10070,10073,10074,10073,10073,10076,0,0,1,0,0,0,1,0,0,1,0,10081,,0,,10089,10094,10094,10095,10095,10095,10094,10094,10094,10095,,,,,,,,,,,,,10475,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10158,10160,10164,10169,2,359
359,10001,10003,10007,10018,10019,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10049,10049,10049,1,1,1,1,0,1,0,1,10069,10068,10073,10073,10073,10073,10074,1,1,0,1,1,0,0,1,0,0,0,10081,7,,,10089,10095,10095,10095,10095,10095,10095,10095,10095,10095,,,,,,,,,,,,,10475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,10163,10169,2,360
360,10001,10004,,10017,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10040,10043,10047,10049,10049,10050,10049,1,1,1,1,1,1,0,0,10068,10068,10073,10074,10074,10073,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,361
361,10001,10003,10007,10014,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,0,1,0,1,0,1,0,10069,10068,10073,10074,10076,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,362
362,10001,10003,10006,10011,10021,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10050,10050,10050,10051,1,0,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,363
363,10001,10003,10006,10013,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10051,10051,10050,10052,1,1,1,1,1,1,1,1,10070,10070,10073,10075,10074,10074,10074,1,0,1,1,0,0,1,0,0,1,0,10080,11,,,10089,10093,10093,10093,10093,10095,10093,10095,10095,,,0,0,1,1,0,1,0,0,0,0,,10475,10204,10140,10140,10140,10140,10140,10140,10140,10140,10140,10140,10140,10140,10140,10140,10391,10391,10392,10392,10391,10391,10391,10391,10391,10391,10391,10391,10392,5,10158,10160,10165,10169,2,364
364,10001,10003,10006,10009,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10041,10044,10047,10050,10050,10053,10049,1,0,0,1,1,0,0,1,10069,10069,10073,10073,10074,10073,10074,0,1,1,0,1,0,0,0,0,1,1,10081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10156,10160,10162,10169,2,365
365,10001,10003,10006,10010,10019,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10042,10044,10047,,,,,1,1,1,1,1,0,0,1,10069,10068,10075,10073,10073,10073,10074,0,1,1,0,1,0,0,1,0,1,0,10079,1,,,10087,10095,10093,10095,10094,10095,10095,10095,10095,10095,,1,0,0,1,0,0,0,0,0,0,,10474,10189,10229,10140,10139,10143,10139,10140,10140,10143,10228,10143,10228,10140,10229,10143,10391,10390,10392,10390,10391,10391,10390,10391,10391,10390,10390,10392,10391,3,10157,10160,10165,10169,2,366
366,10001,10003,10007,10015,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10049,10050,10050,10049,1,0,1,1,0,1,1,1,10069,10068,10073,10074,10074,10074,10074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10157,10159,,10169,1,367
367,10001,10003,10007,10016,10020,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10042,10043,10047,,,,,1,1,1,1,1,1,0,1,10069,10069,10073,10073,10073,10073,10073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10158,10160,,10169,1,368
368,10001,10003,10007,10010,10020,10023,,10185,1,0,0,0,0,0,0,0,0,0,0,,10041,10044,10048,,,,,1,1,1,1,0,1,1,1,10068,10069,10073,10074,10075,10075,10074,0,1,1,0,1,0,0,0,0,1,1,10079,3,,,10088,10093,10093,10095,10093,10095,10095,10095,10095,10095,,1,1,0,1,0,0,0,0,0,0,,10475,10204,10228,10143,10140,10229,10140,10229,10143,10143,10143,10143,10143,10139,10228,10229,10391,10390,10390,10393,10393,10390,10390,10390,10390,10390,10392,10391,10390,5,10156,10160,10168,10169,2,369
369,10001,10003,10006,10013,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,370
370,10001,10003,10006,10012,10020,10022,,,1,1,0,0,0,0,0,0,0,0,0,,10041,10044,10047,10050,10051,10051,10050,1,1,0,0,0,1,1,1,10069,10069,10073,10074,10077,10074,10075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10157,10161,,10170,1,371
371,10001,10003,10008,10017,10019,10022,,,1,0,0,0,0,0,0,0,0,0,0,,10039,10045,10047,10052,10053,10051,10050,1,1,1,0,0,0,1,1,10069,10070,10073,10076,10073,10075,10076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10189,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10158,10159,,10169,1,372
372,10001,10003,10007,10009,10020,10024,,,1,0,0,0,0,0,1,0,0,0,0,,10042,10045,10047,,,,,0,0,1,1,1,1,0,1,10069,10069,10073,10074,10075,10075,10074,,,,,,,,,,,,,,,,,10095,10093,10095,10093,10095,10095,10095,10095,10095,,,,,,,,,,,,,10474,10190,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10155,,10168,10169,2,373
